Q83728	Q83728_9MONO	unreviewed	Matrix protein		Measles morbillivirus	335
A0A7T1TED7	A0A7T1TED7_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein) (Fragment)	M	Canine coronavirus	135
A0A7U1GHG6	A0A7U1GHG6_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Canine coronavirus	263
A0A514KFI9	A0A514KFI9_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein) (Fragment)	M	Canine coronavirus	256
A0A0K2GUV5	A0A0K2GUV5_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein) (Fragment)	M	Canine coronavirus	115
A0A0K2GUX5	A0A0K2GUX5_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein) (Fragment)	M	Canine coronavirus	115
V5R4Z8	V5R4Z8_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein) (Fragment)	M	Canine coronavirus	136
A0A6G9F895	A0A6G9F895_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein) (Fragment)	M	Canine coronavirus	128
A0A4Y5S549	A0A4Y5S549_9MONO	unreviewed	Matrix protein		Feline morbillivirus	337
A0A7T1C6P0	A0A7T1C6P0_9BETC	unreviewed	Hemagglutinin-esterase (HE protein) (EC 3.1.1.53) (E3 glycoprotein)	HE	Apodemus peninsulae coronavirus	425
A0A1Z2RTX7	A0A1Z2RTX7_9MONO	unreviewed	Matrix protein		Human respirovirus 3	353
A0A2S1GI80	A0A2S1GI80_9MONO	unreviewed	Matrix protein		Human respirovirus 3	353
B8XXB6	B8XXB6_9MONO	unreviewed	Matrix protein	M	Human respirovirus 3	353
A0A1L2YVH5	A0A1L2YVH5_9RHAB	unreviewed	M protein		Menghai rhabdovirus	166
A0A7D0TCC0	A0A7D0TCC0_9MONO	unreviewed	Matrix protein	M	Measles virus genotype D8	335
A0A2H5CAJ7	A0A2H5CAJ7_ELHV1	unreviewed	Envelope glycoprotein M protein (Fragment)	U72	Elephant endotheliotropic herpesvirus 1A	100
A0A7T5Y1P2	A0A7T5Y1P2_9NIDO	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Bat coronavirus	220
Q91KN4	Q91KN4_CDVO	unreviewed	Matrix protein		Canine distemper virus (strain Onderstepoort) (CDV)	335
M7VTF2	M7VTF2_ENTHI	unreviewed	M protein, serotype 5, putative	KM1_260310	Entamoeba histolytica HM-3:IMSS	533
A0A1D3RJN8	A0A1D3RJN8_PLAMA	unreviewed	Fam-m protein	PmUG01_10054900 PMUG01_10054900	Plasmodium malariae	253
A0A1D3JHQ4	A0A1D3JHQ4_PLAMA	unreviewed	Fam-m protein	PmUG01_00013300 PMUG01_00013300	Plasmodium malariae	254
A0A1D3JGZ3	A0A1D3JGZ3_PLAMA	unreviewed	Fam-m protein	PmUG01_00041000 PMUG01_00041000	Plasmodium malariae	254
A0A1D3JJ33	A0A1D3JJ33_PLAMA	unreviewed	Fam-m protein	PmUG01_03035900 PMUG01_03035900	Plasmodium malariae	251
A0A6P8K7W5	A0A6P8K7W5_DROMA	unreviewed	Fanconi anemia group M protein	LOC117143760	Drosophila mauritiana (Fruit fly)	1433
A0A1D3RJH4	A0A1D3RJH4_PLAMA	unreviewed	Fam-m protein	PmUG01_10052500 PMUG01_10052500	Plasmodium malariae	261
A0A1D3JHA1	A0A1D3JHA1_PLAMA	unreviewed	Fam-m protein	PmUG01_00011300 PMUG01_00011300	Plasmodium malariae	250
A0A1D3SMA2	A0A1D3SMA2_PLAMA	unreviewed	Fam-m protein	PmUG01_11010300 PMUG01_11010300	Plasmodium malariae	253
A0A0V1PL02	A0A0V1PL02_9BILA	unreviewed	Fanconi anemia group M protein	FANCM T08_12187	Trichinella sp. T8	1784
A0A1D3JL04	A0A1D3JL04_PLAMA	unreviewed	Fam-m protein	PmUG01_05011900 PMUG01_05011900	Plasmodium malariae	257
A0A1D3JHW2	A0A1D3JHW2_PLAMA	unreviewed	Fam-m protein	PmUG01_00070500 PMUG01_00070500	Plasmodium malariae	198
A0A1D3TDQ5	A0A1D3TDQ5_PLAMA	unreviewed	Fam-m protein	PmUG01_14012000 PMUG01_14012000	Plasmodium malariae	247
A0A1D3P9W4	A0A1D3P9W4_PLAMA	unreviewed	Fam-m protein	PmUG01_08013400 PMUG01_08013400	Plasmodium malariae	250
A0A1D3JH52	A0A1D3JH52_PLAMA	unreviewed	Fam-m protein	PmUG01_00043900 PMUG01_00043900	Plasmodium malariae	254
A0A1D3JI91	A0A1D3JI91_PLAMA	unreviewed	Fam-m protein	PmUG01_00076100 PMUG01_00076100	Plasmodium malariae	254
A0A1D3JI46	A0A1D3JI46_PLAMA	unreviewed	Fam-m protein	PmUG01_03012000 PMUG01_03012000	Plasmodium malariae	258
A0A1D3JHW0	A0A1D3JHW0_PLAMA	unreviewed	Fam-m protein	PmUG01_00075500 PMUG01_00075500	Plasmodium malariae	266
A0A1D3JI52	A0A1D3JI52_PLAMA	unreviewed	Fam-m protein	PmUG01_00034300 PMUG01_00034300	Plasmodium malariae	250
M7W126	M7W126_ENTHI	unreviewed	M protein, serotype 5, putative	KM1_172610	Entamoeba histolytica HM-3:IMSS	486
A0A1D3TDP0	A0A1D3TDP0_PLAMA	unreviewed	Fam-m protein	PmUG01_14010900 PMUG01_14010900	Plasmodium malariae	147
A0A1D3JHX1	A0A1D3JHX1_PLAMA	unreviewed	Fam-m protein	PmUG01_00071800 PMUG01_00071800	Plasmodium malariae	265
A0A1D3JGQ7	A0A1D3JGQ7_PLAMA	unreviewed	Fam-m protein	PmUG01_00026500 PMUG01_00026500	Plasmodium malariae	259
A0A1D3PBP8	A0A1D3PBP8_PLAMA	unreviewed	Fam-m protein	PmUG01_09010500 PMUG01_09010500	Plasmodium malariae	250
A0A1D3JI12	A0A1D3JI12_PLAMA	unreviewed	Fam-m protein	PmUG01_00020000 PMUG01_00020000	Plasmodium malariae	248
A0A1D3PB36	A0A1D3PB36_PLAMA	unreviewed	Fam-m protein	PmUG01_08057800 PMUG01_08057800	Plasmodium malariae	242
A0A1D3PB62	A0A1D3PB62_PLAMA	unreviewed	Fam-m protein	PmUG01_08063900 PMUG01_08063900	Plasmodium malariae	255
A0A1D3JHS7	A0A1D3JHS7_PLAMA	unreviewed	Fam-m protein	PmUG01_00070300 PMUG01_00070300	Plasmodium malariae	191
A0A1D3TDH8	A0A1D3TDH8_PLAMA	unreviewed	Fam-m protein	PmUG01_13060600 PMUG01_13060600	Plasmodium malariae	250
A0A6J2J8X6	A0A6J2J8X6_BOMMA	unreviewed	Fanconi anemia group M protein	LOC114239728	Bombyx mandarina (Wild silk moth) (Wild silkworm)	1584
A0A1D3JH27	A0A1D3JH27_PLAMA	unreviewed	Fam-m protein	PmUG01_00041300 PMUG01_00041300	Plasmodium malariae	207
A0A6P4DVG0	A0A6P4DVG0_DRORH	unreviewed	Fanconi anemia group M protein isoform X2	LOC108037354	Drosophila rhopaloa (Fruit fly)	992
A0A1D3JLW3	A0A1D3JLW3_PLAMA	unreviewed	Fam-m protein	PmUG01_07010500 PMUG01_07010500	Plasmodium malariae	249
A0A1D3JH48	A0A1D3JH48_PLAMA	unreviewed	Fam-m protein	PmUG01_00037700 PMUG01_00037700	Plasmodium malariae	262
A0A1D3JH53	A0A1D3JH53_PLAMA	unreviewed	Fam-m protein	PmUG01_00010200 PMUG01_00010200	Plasmodium malariae	254
A0A3S4ZNP6	A0A3S4ZNP6_9PLAT	unreviewed	GPI mannosyltransferase 1 (GPI mannosyltransferase I) (Phosphatidylinositol-glycan biosynthesis class M protein)	PXEA_LOCUS9493	Protopolystoma xenopodis	152
A0A1D3TE03	A0A1D3TE03_PLAMA	unreviewed	Fam-m protein	PmUG01_14012800 PMUG01_14012800	Plasmodium malariae	251
A0A1D3JN89	A0A1D3JN89_PLAMA	unreviewed	Fam-m protein	PmUG01_07051200 PMUG01_07051200	Plasmodium malariae	257
A0A1D3JIV7	A0A1D3JIV7_PLAMA	unreviewed	Fam-m protein	PmUG01_04010300 PMUG01_04010300	Plasmodium malariae	242
A0A1D3PA86	A0A1D3PA86_PLAMA	unreviewed	Fam-m protein	PmUG01_08011700 PMUG01_08011700	Plasmodium malariae	254
A0A2A9MH43	A0A2A9MH43_9APIC	unreviewed	tRNA ligases class I (M) protein	BESB_067730	Besnoitia besnoiti	1280
B0EAB5	B0EAB5_ENTDS	unreviewed	M protein, serotype 6, putative	EDI_273800	Entamoeba dispar (strain ATCC PRA-260 / SAW760)	466
E1ZV13	E1ZV13_CAMFO	unreviewed	GPI mannosyltransferase 1 (GPI mannosyltransferase I) (Phosphatidylinositol-glycan biosynthesis class M protein)	EAG_08554	Camponotus floridanus (Florida carpenter ant)	163
A0A1D3JLV5	A0A1D3JLV5_PLAMA	unreviewed	Fam-m protein	PmUG01_05044200 PMUG01_05044200	Plasmodium malariae	254
A0A1D3JIA6	A0A1D3JIA6_PLAMA	unreviewed	Fam-m protein	PmUG01_03010300 PMUG01_03010300	Plasmodium malariae	258
A0A1D3JI27	A0A1D3JI27_PLAMA	unreviewed	Fam-m protein	PmUG01_00023700 PMUG01_00023700	Plasmodium malariae	239
A0A1D3JJ50	A0A1D3JJ50_PLAMA	unreviewed	Fam-m protein	PmUG01_03033800 PMUG01_03033800	Plasmodium malariae	260
A0A1D3JH17	A0A1D3JH17_PLAMA	unreviewed	Fam-m protein	PmUG01_00040100 PMUG01_00040100	Plasmodium malariae	218
A0A1D3P9X2	A0A1D3P9X2_PLAMA	unreviewed	Fam-m protein	PmUG01_08014600 PMUG01_08014600	Plasmodium malariae	257
A0A1D3JGY2	A0A1D3JGY2_PLAMA	unreviewed	Fam-m protein	PmUG01_00026900 PMUG01_00026900	Plasmodium malariae	253
A0A1D3JGV5	A0A1D3JGV5_PLAMA	unreviewed	Fam-m protein	PmUG01_00030000 PMUG01_00030000	Plasmodium malariae	236
A0A1D3JGZ6	A0A1D3JGZ6_PLAMA	unreviewed	Fam-m protein	PmUG01_00010700 PMUG01_00010700	Plasmodium malariae	253
A0A1D3JN13	A0A1D3JN13_PLAMA	unreviewed	Fam-m protein	PmUG01_07049100 PMUG01_07049100	Plasmodium malariae	258
A0A2P2IE31	A0A2P2IE31_9CRUS	unreviewed	Fanconi anemia group M protein (Fragment)		Hirondellea gigas	184
A0A1D3JHA9	A0A1D3JHA9_PLAMA	unreviewed	Fam-m protein	PmUG01_00054100 PMUG01_00054100	Plasmodium malariae	253
A0A1D3JI24	A0A1D3JI24_PLAMA	unreviewed	Fam-m protein	PmUG01_00024500 PMUG01_00024500	Plasmodium malariae	261
A0A1D3JK09	A0A1D3JK09_PLAMA	unreviewed	Fam-m protein	PmUG01_01011400 PMUG01_01011400	Plasmodium malariae	255
B0EK00	B0EK00_ENTDS	unreviewed	M protein, serotype 5, putative	EDI_049860	Entamoeba dispar (strain ATCC PRA-260 / SAW760)	484
A0A1D3JL11	A0A1D3JL11_PLAMA	unreviewed	Fam-m protein	PmUG01_05014600 PMUG01_05014600	Plasmodium malariae	255
A0A0V0TS72	A0A0V0TS72_9BILA	unreviewed	Fanconi anemia group M protein	FANCM T05_10030	Trichinella murrelli	1781
A0A1D3JHN1	A0A1D3JHN1_PLAMA	unreviewed	Fam-m protein	PmUG01_00017000 PMUG01_00017000	Plasmodium malariae	257
A0A1D3JH34	A0A1D3JH34_PLAMA	unreviewed	Fam-m protein	PmUG01_00044200 PMUG01_00044200	Plasmodium malariae	252
A0A1D3PB64	A0A1D3PB64_PLAMA	unreviewed	Fam-m protein	PmUG01_09010700 PMUG01_09010700	Plasmodium malariae	247
A0A1D3JGV8	A0A1D3JGV8_PLAMA	unreviewed	Fam-m protein	PmUG01_00032300 PMUG01_00032300	Plasmodium malariae	254
A0A1D3JGX5	A0A1D3JGX5_PLAMA	unreviewed	Fam-m protein	PmUG01_00032700 PMUG01_00032700	Plasmodium malariae	256
A0A1D3JHT2	A0A1D3JHT2_PLAMA	unreviewed	Fam-m protein	PmUG01_00074000 PMUG01_00074000	Plasmodium malariae	250
A0A1D3JHY1	A0A1D3JHY1_PLAMA	unreviewed	Fam-m protein	PmUG01_00020200 PMUG01_00020200	Plasmodium malariae	254
A0A1D3JGX6	A0A1D3JGX6_PLAMA	unreviewed	Fam-m protein	PmUG01_00037100 PMUG01_00037100	Plasmodium malariae	246
A0A1D3JI60	A0A1D3JI60_PLAMA	unreviewed	Fam-m protein	PmUG01_00019400 PMUG01_00019400	Plasmodium malariae	250
A0A1D3SM25	A0A1D3SM25_PLAMA	unreviewed	Fam-m protein	PmUG01_11012300 PMUG01_11012300	Plasmodium malariae	236
A0A1D3JM60	A0A1D3JM60_PLAMA	unreviewed	Fam-m protein	PmUG01_05042900 PMUG01_05042900	Plasmodium malariae	253
A0A1D3JHV5	A0A1D3JHV5_PLAMA	unreviewed	Fam-m protein	PmUG01_00061200 PMUG01_00061200	Plasmodium malariae	242
A0A1D3JH25	A0A1D3JH25_PLAMA	unreviewed	Fam-m protein	PmUG01_00042800 PMUG01_00042800	Plasmodium malariae	257
A0A1D3JGW3	A0A1D3JGW3_PLAMA	unreviewed	Fam-m protein	PmUG01_00033300 PMUG01_00033300	Plasmodium malariae	250
A0A1D3JHB4	A0A1D3JHB4_PLAMA	unreviewed	Fam-m protein	PmUG01_00010500 PMUG01_00010500	Plasmodium malariae	148
A0A1D3JGP9	A0A1D3JGP9_PLAMA	unreviewed	Fam-m protein	PmUG01_00029400 PMUG01_00029400	Plasmodium malariae	256
A0A1D3JHC5	A0A1D3JHC5_PLAMA	unreviewed	Fam-m protein	PmUG01_00053800 PMUG01_00053800	Plasmodium malariae	254
A0A1D3JK93	A0A1D3JK93_PLAMA	unreviewed	Fam-m protein	PmUG01_01010200 PMUG01_01010200	Plasmodium malariae	248
A0A1D3JHM7	A0A1D3JHM7_PLAMA	unreviewed	Fam-m protein	PmUG01_00015100 PMUG01_00015100	Plasmodium malariae	257
A0A1D3JHP9	A0A1D3JHP9_PLAMA	unreviewed	Fam-m protein	PmUG01_00069400 PMUG01_00069400	Plasmodium malariae	254
A0A1D3JGZ1	A0A1D3JGZ1_PLAMA	unreviewed	Fam-m protein	PmUG01_00028000 PMUG01_00028000	Plasmodium malariae	257
A0A1D3JHP5	A0A1D3JHP5_PLAMA	unreviewed	Fam-m protein	PmUG01_00014800 PMUG01_00014800	Plasmodium malariae	246
A0A1D3PA15	A0A1D3PA15_PLAMA	unreviewed	Fam-m protein	PmUG01_08014300 PMUG01_08014300	Plasmodium malariae	248
A0A1D3JIC4	A0A1D3JIC4_PLAMA	unreviewed	Fam-m protein	PmUG01_00024200 PMUG01_00024200	Plasmodium malariae	229
A0A1D3JHV1	A0A1D3JHV1_PLAMA	unreviewed	Fam-m protein	PmUG01_00017900 PMUG01_00017900	Plasmodium malariae	176
A0A1D3JH73	A0A1D3JH73_PLAMA	unreviewed	Fam-m protein	PmUG01_00047300 PMUG01_00047300	Plasmodium malariae	254
A0A1D3JI16	A0A1D3JI16_PLAMA	unreviewed	Fam-m protein	PmUG01_00019000 PMUG01_00019000	Plasmodium malariae	249
A0A1D3SM41	A0A1D3SM41_PLAMA	unreviewed	Fam-m protein	PmUG01_11012000 PMUG01_11012000	Plasmodium malariae	242
A0A1D3JLX0	A0A1D3JLX0_PLAMA	unreviewed	Fam-m protein	PmUG01_07011100 PMUG01_07011100	Plasmodium malariae	258
A0A1D3TDS1	A0A1D3TDS1_PLAMA	unreviewed	Fam-m protein	PmUG01_14013100 PMUG01_14013100	Plasmodium malariae	256
A0A1D3JJ00	A0A1D3JJ00_PLAMA	unreviewed	Fam-m protein	PmUG01_03033500 PMUG01_03033500	Plasmodium malariae	252
A0A1D3JLB0	A0A1D3JLB0_PLAMA	unreviewed	Fam-m protein	PmUG01_05010400 PMUG01_05010400	Plasmodium malariae	253
A0A1D3JH84	A0A1D3JH84_PLAMA	unreviewed	Fam-m protein	PmUG01_00048600 PMUG01_00048600	Plasmodium malariae	254
A0A1D3JI93	A0A1D3JI93_PLAMA	unreviewed	Fam-m protein	PmUG01_00023300 PMUG01_00023300	Plasmodium malariae	248
A0A1D3TDS6	A0A1D3TDS6_PLAMA	unreviewed	Fam-m protein	PmUG01_13064500 PMUG01_13064500	Plasmodium malariae	266
A0A1D3JHP3	A0A1D3JHP3_PLAMA	unreviewed	Fam-m protein	PmUG01_00060700 PMUG01_00060700	Plasmodium malariae	274
A0A1D3JKI5	A0A1D3JKI5_PLAMA	unreviewed	Fam-m protein	PmUG01_01033000 PMUG01_01033000	Plasmodium malariae	242
A0A1D3RJJ1	A0A1D3RJJ1_PLAMA	unreviewed	Fam-m protein	PmUG01_10053100 PMUG01_10053100	Plasmodium malariae	242
A0A6C0WV95	A0A6C0WV95_ACTEQ	unreviewed	Putative Fanconi anemia group M protein	FancM	Actinia equina (Beadlet anemone)	690
A0A1D3TDL2	A0A1D3TDL2_PLAMA	unreviewed	Fam-m protein	PmUG01_13063000 PMUG01_13063000	Plasmodium malariae	252
A0A1D3JH49	A0A1D3JH49_PLAMA	unreviewed	Fam-m protein	PmUG01_00030400 PMUG01_00030400	Plasmodium malariae	257
A0A1D3RJN5	A0A1D3RJN5_PLAMA	unreviewed	Fam-m protein	PmUG01_10052800 PMUG01_10052800	Plasmodium malariae	246
A0A1D3JLW1	A0A1D3JLW1_PLAMA	unreviewed	Fam-m protein	PmUG01_07010700 PMUG01_07010700	Plasmodium malariae	249
A0A6P4E0P7	A0A6P4E0P7_DRORH	unreviewed	putative type I restriction enzyme HindVIIP M protein	LOC108039119	Drosophila rhopaloa (Fruit fly)	224
A0A1D3JI45	A0A1D3JI45_PLAMA	unreviewed	Fam-m protein	PmUG01_00022800 PMUG01_00022800	Plasmodium malariae	232
A0A1D3JH65	A0A1D3JH65_PLAMA	unreviewed	Fam-m protein	PmUG01_00033000 PMUG01_00033000	Plasmodium malariae	200
A0A1D3JHM5	A0A1D3JHM5_PLAMA	unreviewed	Fam-m protein	PmUG01_00068200 PMUG01_00068200	Plasmodium malariae	259
A0A1D3TDP4	A0A1D3TDP4_PLAMA	unreviewed	Fam-m protein	PmUG01_14011500 PMUG01_14011500	Plasmodium malariae	253
A0A1D3RJT8	A0A1D3RJT8_PLAMA	unreviewed	Fam-m protein	PmUG01_10053600 PMUG01_10053600	Plasmodium malariae	248
A0A1D3SNM6	A0A1D3SNM6_PLAMA	unreviewed	Fam-m protein	PmUG01_12010400 PMUG01_12010400	Plasmodium malariae	254
A0A1D3JHF8	A0A1D3JHF8_PLAMA	unreviewed	Fam-m protein	PmUG01_00060300 PMUG01_00060300	Plasmodium malariae	253
A0A1D3JH03	A0A1D3JH03_PLAMA	unreviewed	Fam-m protein	PmUG01_00042200 PMUG01_00042200	Plasmodium malariae	198
A0A1D3PBU0	A0A1D3PBU0_PLAMA	unreviewed	Fam-m protein	PmUG01_08060600 PMUG01_08060600	Plasmodium malariae	248
A0A1D3JHP6	A0A1D3JHP6_PLAMA	unreviewed	Fam-m protein	PmUG01_00015700 PMUG01_00015700	Plasmodium malariae	254
A0A1D3TDJ3	A0A1D3TDJ3_PLAMA	unreviewed	Fam-m protein	PmUG01_13060300 PMUG01_13060300	Plasmodium malariae	254
A0A1D3JJ56	A0A1D3JJ56_PLAMA	unreviewed	Fam-m protein	PmUG01_03035200 PMUG01_03035200	Plasmodium malariae	253
A0A1D3JGZ4	A0A1D3JGZ4_PLAMA	unreviewed	Fam-m protein	PmUG01_00011000 PMUG01_00011000	Plasmodium malariae	250
A0A1D3TDH1	A0A1D3TDH1_PLAMA	unreviewed	Fam-m protein	PmUG01_13060000 PMUG01_13060000	Plasmodium malariae	257
A0A1D3TDQ9	A0A1D3TDQ9_PLAMA	unreviewed	Fam-m protein	PmUG01_14013400 PMUG01_14013400	Plasmodium malariae	249
A0A1D3JH08	A0A1D3JH08_PLAMA	unreviewed	Fam-m protein	PmUG01_00040400 PMUG01_00040400	Plasmodium malariae	255
A0A1D3JN70	A0A1D3JN70_PLAMA	unreviewed	Fam-m protein	PmUG01_07050800 PMUG01_07050800	Plasmodium malariae	254
A0A1D3JI59	A0A1D3JI59_PLAMA	unreviewed	Fam-m protein	PmUG01_00071500 PMUG01_00071500	Plasmodium malariae	255
A0A1D3JHA5	A0A1D3JHA5_PLAMA	unreviewed	Fam-m protein	PmUG01_00043300 PMUG01_00043300	Plasmodium malariae	254
E2BHC3	E2BHC3_HARSA	unreviewed	Fanconi anemia group M protein	EAI_04761	Harpegnathos saltator (Jerdon's jumping ant)	1344
A0A1D3JI03	A0A1D3JI03_PLAMA	unreviewed	Fam-m protein	PmUG01_00022300 PMUG01_00022300	Plasmodium malariae	248
A0A1D3JHM0	A0A1D3JHM0_PLAMA	unreviewed	Fam-m protein	PmUG01_00061600 PMUG01_00061600	Plasmodium malariae	248
F0VKB4	F0VKB4_NEOCL	unreviewed	Putative neurofilament triplet M protein	NCLIV_049440	Neospora caninum (strain Liverpool)	1960
A0A1D3P9U1	A0A1D3P9U1_PLAMA	unreviewed	Fam-m protein	PmUG01_08010300 PMUG01_08010300	Plasmodium malariae	233
A0A1D3PBE7	A0A1D3PBE7_PLAMA	unreviewed	Fam-m protein	PmUG01_08055900 PMUG01_08055900	Plasmodium malariae	246
A0A1D3JI31	A0A1D3JI31_PLAMA	unreviewed	Fam-m protein	PmUG01_00075800 PMUG01_00075800	Plasmodium malariae	246
A0A1D3TDQ4	A0A1D3TDQ4_PLAMA	unreviewed	Fam-m protein	PmUG01_14012600 PMUG01_14012600	Plasmodium malariae	254
A0A1D3JGU4	A0A1D3JGU4_PLAMA	unreviewed	Fam-m protein	PmUG01_00031400 PMUG01_00031400	Plasmodium malariae	256
A0A1D3JHK2	A0A1D3JHK2_PLAMA	unreviewed	Fam-m protein	PmUG01_00068500 PMUG01_00068500	Plasmodium malariae	248
A0A1C3KXZ3	A0A1C3KXZ3_PLAMA	unreviewed	Fam-m protein	PmlGA01_080005200 PMLGA01_080005200	Plasmodium malariae	226
A0A1D3JI68	A0A1D3JI68_PLAMA	unreviewed	Fam-m protein	PmUG01_00073300 PMUG01_00073300	Plasmodium malariae	243
A0A1D3JHB5	A0A1D3JHB5_PLAMA	unreviewed	Fam-m protein	PmUG01_00044500 PMUG01_00044500	Plasmodium malariae	249
A0A1D3JN30	A0A1D3JN30_PLAMA	unreviewed	Fam-m protein	PmUG01_07051700 PMUG01_07051700	Plasmodium malariae	244
A0A1D3P9Z4	A0A1D3P9Z4_PLAMA	unreviewed	Fam-m protein	PmUG01_08012000 PMUG01_08012000	Plasmodium malariae	207
A0A1D3JHA4	A0A1D3JHA4_PLAMA	unreviewed	Fam-m protein	PmUG01_00054600 PMUG01_00054600	Plasmodium malariae	253
A0A1D3TDP9	A0A1D3TDP9_PLAMA	unreviewed	Fam-m protein	PmUG01_14011200 PMUG01_14011200	Plasmodium malariae	266
A0A1D3PBN9	A0A1D3PBN9_PLAMA	unreviewed	Fam-m protein	PmUG01_08063400 PMUG01_08063400	Plasmodium malariae	241
A0A1D3TDQ6	A0A1D3TDQ6_PLAMA	unreviewed	Fam-m protein	PmUG01_14012400 PMUG01_14012400	Plasmodium malariae	255
A0A1D3JLE1	A0A1D3JLE1_PLAMA	unreviewed	Fam-m protein	PmUG01_05015100 PMUG01_05015100	Plasmodium malariae	247
A0A1D3TDI3	A0A1D3TDI3_PLAMA	unreviewed	Fam-m protein	PmUG01_13060800 PMUG01_13060800	Plasmodium malariae	248
A0A1D3JHZ8	A0A1D3JHZ8_PLAMA	unreviewed	Fam-m protein	PmUG01_00014300 PMUG01_00014300	Plasmodium malariae	258
A0A1D3SM15	A0A1D3SM15_PLAMA	unreviewed	Fam-m protein	PmUG01_11011100 PMUG01_11011100	Plasmodium malariae	254
A0A1D3TDU8	A0A1D3TDU8_PLAMA	unreviewed	Fam-m protein	PmUG01_14010700 PMUG01_14010700	Plasmodium malariae	209
A0A8F0F563	A0A8F0F563_9GENT	unreviewed	Photosystem II M protein	psbM	Swertia bifolia	34
A0A291LSB4	A0A291LSB4_9POAL	unreviewed	Photosystem II M protein (Fragment)	psbM	Carex lachenalii	28
A0A6A3KP10	A0A6A3KP10_9STRA	unreviewed	Fanconi anemia group M protein	PF011_g10618	Phytophthora fragariae	2179
D7MBC8	D7MBC8_ARALL	unreviewed	M protein repeat-containing protein	ARALYDRAFT_493421	Arabidopsis lyrata subsp. lyrata (Lyre-leaved rock-cress)	1665
A0A8E5J4P7	A0A8E5J4P7_9ASTR	unreviewed	Photosystem II reaction center M protein	psbM	Myripnois dioica	34
A0A8H2SH50	A0A8H2SH50_9MAGN	unreviewed	Photosystem II reaction center M protein	psbM	Haloragodendron glandulosum	36
A0A291LS43	A0A291LS43_9POAL	unreviewed	Photosystem II M protein (Fragment)	psbM	Carex glareosa	28
A0A291LS64	A0A291LS64_9POAL	unreviewed	Photosystem II M protein (Fragment)	psbM	Carex lucennoiberica	28
A0A8F4YN44	A0A8F4YN44_9SPER	unreviewed	Photosystem II M protein	psbM	Ephedra torreyana	34
A0A8F0F457	A0A8F0F457_9GENT	unreviewed	Photosystem II M protein	psbM	Swertia cincta	34
A0A166MY58	A0A166MY58_9SPER	unreviewed	Photosystem II M protein (Fragment)	psbM	Cycas ophiolitica	34
A0A088DGL2	A0A088DGL2_SALBB	unreviewed	Photosystem II M protein (Fragment)	psbM	Salix babylonica (Babylon weeping willow)	10
A0A291LS37	A0A291LS37_9POAL	unreviewed	Photosystem II M protein (Fragment)	psbM	Carex kreczetoviczii	28
A0A1E7F2C7	A0A1E7F2C7_9STRA	unreviewed	Photosystem II reaction center M protein	FRACYDRAFT_172395	Fragilariopsis cylindrus CCMP1102	111
A0A8F4TG88	A0A8F4TG88_9SPER	unreviewed	Photosystem II M protein	psbM	Ephedra funerea	34
A0A1J3F5G5	A0A1J3F5G5_NOCCA	unreviewed	Fanconi anemia group M protein-like protein (Fragment)	LC_TR18859_c0_g1_i1_g.63172	Noccaea caerulescens (Alpine penny-cress) (Thlaspi caerulescens)	1129
C9WSF8	C9WSF8_9POAL	unreviewed	Photosystem II M protein (Fragment)	psbM	Eleocharis cf. obtusitrigona CEH-2009	14
A0A2R2Y3Z7	A0A2R2Y3Z7_CARNG	unreviewed	Photosystem II M protein (Fragment)	psbM	Carex nigra subsp. transcaucasica	21
W9QIM7	W9QIM7_9ROSA	unreviewed	Fanconi anemia group M protein	L484_002754	Morus notabilis	1289
A0A1J3CLW0	A0A1J3CLW0_NOCCA	unreviewed	Fanconi anemia group M protein-like protein (Fragment)	GA_TR15574_c5_g1_i1_g.47581	Noccaea caerulescens (Alpine penny-cress) (Thlaspi caerulescens)	86
A0A1J3HXK9	A0A1J3HXK9_NOCCA	unreviewed	Fanconi anemia group M protein-like protein (Fragment)	LE_TR10279_c0_g1_i1_g.34640	Noccaea caerulescens (Alpine penny-cress) (Thlaspi caerulescens)	971
A0A1J3J9E9	A0A1J3J9E9_NOCCA	unreviewed	Fanconi anemia group M protein-like protein	MP_TR20735_c0_g1_i1_g.58886	Noccaea caerulescens (Alpine penny-cress) (Thlaspi caerulescens)	1357
A0A8F4TFC7	A0A8F4TFC7_9SPER	unreviewed	Photosystem II M protein	psbM	Ephedra ciliata	34
